"#Freq","#Power","#Lat","#Lon"
"88.100000","95.130000","19.533333333333335","-99.13333333333334"
"88.100000","10.000000","20.5","-100.81666666666666"
"88.100000","10.000000","18.883333333333333","-96.93333333333334"
"88.100000","10.000000","19.983333333333334","-102.28333333333333"
"88.100000","0.951300","19.533333333333335","-99.13333333333334"
"88.100000","0.951300","19.533333333333335","-99.13333333333334"
"88.300000","25.000000","14.9","-92.28333333333333"
"88.500000","25.000000","17.983333333333334","-94.51666666666667"
"88.500000","25.000000","19.2","-96.13333333333334"
"88.500000","10.000000","28.65","-106.05"
"88.500000","10.000000","18.9","-99.23333333333333"
"88.500000","3.000000","20.683333333333334","-101.35"
"88.500000","3.000000","22.15","-100.96666666666667"
"88.500000","2.747000","17.983333333333334","-92.91666666666667"
"88.500000","1.000000","32.5","-116.56666666666666"
"88.500000","0.500000","19.8","-99.1"
"88.500000","0.400000","32.46666666666667","-114.76666666666667"
"88.700000","25.000000","21.916666666666668","-102.26666666666667"
"88.700000","25.000000","24.8","-107.38333333333334"
"88.700000","6.000000","20.6","-100.38333333333334"
"88.700000","3.000000","18.116666666666667","-95.88333333333334"
"88.700000","1.150000","32.5","-117.06666666666666"
"88.700000","1.000000","25.566666666666666","-103.5"
"88.700000","0.350000","20.35","-102.0"
"88.900000","90.000000","19.35","-99.08333333333333"
"88.900000","25.000000","23.216666666666665","-106.41666666666667"
"88.900000","25.000000","25.433333333333334","-100.98333333333333"
"88.900000","15.000000","27.466666666666665","-99.5"
"88.900000","10.000000","21.116666666666667","-101.68333333333334"
"88.900000","3.000000","17.266666666666666","-97.68333333333334"
"88.900000","2.700000","18.633333333333333","-91.83333333333333"
"88.900000","1.000000","19.533333333333335","-96.91666666666667"
"88.900000","0.600000","31.85","-112.85"
"89.100000","50.030000","20.75","-103.23333333333333"
"89.100000","50.000000","26.0","-98.13333333333334"
"89.100000","25.000000","19.2","-96.13333333333334"
"89.100000","25.000000","22.783333333333335","-102.58333333333333"
"89.100000","6.000000","20.516666666666666","-100.81666666666666"
"89.100000","6.000000","31.883333333333333","-116.63333333333334"
"89.100000","3.000000","30.533333333333335","-111.11666666666666"
"89.300000","50.000000","19.183333333333334","-98.0"
"89.300000","50.000000","17.983333333333334","-92.91666666666667"
"89.300000","36.000000","19.233333333333334","-103.73333333333333"
"89.300000","25.000000","25.766666666666666","-108.96666666666667"
"89.300000","25.000000","23.65","-100.65"
"89.300000","25.000000","19.7","-101.11666666666666"
"89.300000","12.500000","22.216666666666665","-97.85"
"89.300000","10.000000","28.65","-106.05"
"89.300000","9.520000","20.933333333333334","-89.56666666666666"
"89.300000","3.950000","27.5","-109.9"
"89.300000","1.000000","25.05","-105.41666666666667"
"89.300000","1.000000","20.05","-99.35"
"89.300000","0.746000","19.516666666666666","-98.88333333333334"
"89.500000","100.000000","25.583333333333332","-97.75"
"89.500000","97.000000","16.083333333333332","-93.75"
"89.500000","60.000000","18.9","-97.0"
"89.500000","50.580000","20.633333333333333","-105.23333333333333"
"89.500000","25.000000","24.8","-107.38333333333334"
"89.500000","15.000000","32.46666666666667","-114.76666666666667"
"89.500000","3.000000","26.483333333333334","-100.16666666666667"
"89.500000","3.000000","25.533333333333335","-103.36666666666666"
"89.500000","2.440000","25.8","-99.16666666666667"
"89.500000","0.550000","20.6","-100.41666666666667"
"89.700000","100.000000","19.533333333333335","-99.13333333333334"
"89.700000","50.000000","17.066666666666666","-96.73333333333333"
"89.700000","25.000000","16.85","-99.91666666666667"
"89.700000","25.000000","29.066666666666666","-110.96666666666667"
"89.700000","24.760000","19.05","-104.33333333333333"
"89.700000","6.000000","20.033333333333335","-100.73333333333333"
"89.700000","6.000000","18.266666666666666","-93.21666666666667"
"89.700000","3.000000","23.216666666666665","-106.41666666666667"
"89.700000","3.000000","23.416666666666668","-100.11666666666666"
"89.700000","3.000000","25.416666666666668","-101.0"
"89.700000","3.000000","19.416666666666668","-102.05"
"89.700000","1.000000","25.733333333333334","-100.31666666666666"
"89.700000","0.500000","18.816666666666666","-98.93333333333334"
"89.700000","0.170000","18.466666666666665","-95.3"
"89.900000","25.000000","16.733333333333334","-93.71666666666667"
"89.900000","25.000000","20.066666666666666","-97.05"
"89.900000","14.220000","20.683333333333334","-103.38333333333334"
"89.900000","13.000000","32.63333333333333","-115.46666666666667"
"89.900000","10.000000","20.466666666666665","-86.9"
"89.900000","6.000000","20.516666666666666","-100.81666666666666"
"89.900000","0.254000","16.116666666666667","-92.05"
"90.100000","100.000000","25.716666666666665","-99.71666666666667"
"90.100000","100.000000","26.05","-98.4"
"90.100000","29.760000","19.233333333333334","-99.63333333333334"
"90.100000","25.000000","25.766666666666666","-108.96666666666667"
"90.100000","25.000000","22.15","-100.96666666666667"
"90.100000","25.000000","21.783333333333335","-103.31666666666666"
"90.100000","23.880000","22.233333333333334","-97.86666666666666"
"90.100000","19.740000","19.05","-98.21666666666667"
"90.100000","19.640000","28.633333333333333","-106.06666666666666"
"90.100000","15.000000","17.983333333333334","-92.91666666666667"
"90.100000","10.000000","20.083333333333332","-98.36666666666666"
"90.100000","10.000000","19.2","-96.13333333333334"
"90.100000","9.800000","24.133333333333333","-110.28333333333333"
"90.100000","1.964000","27.966666666666665","-114.03333333333333"
"90.100000","0.115000","30.166666666666668","-111.11666666666666"
"90.300000","93.120000","32.5","-117.03333333333333"
"90.300000","37.960000","21.166666666666668","-101.71666666666667"
"90.300000","25.000000","23.166666666666668","-102.88333333333334"
"90.300000","25.000000","25.55","-103.5"
"90.300000","25.000000","26.933333333333334","-105.66666666666667"
"90.300000","25.000000","16.75","-93.11666666666666"
"90.300000","15.240000","20.633333333333333","-105.23333333333333"
"90.300000","15.000000","24.8","-107.38333333333334"
"90.300000","3.000000","18.616666666666667","-99.18333333333334"
"90.500000","100.000000","19.366666666666667","-99.11666666666666"
"90.500000","30.000000","26.316666666666666","-98.81666666666666"
"90.500000","25.000000","21.916666666666668","-102.26666666666667"
"90.500000","25.000000","28.216666666666665","-105.46666666666667"
"90.500000","25.000000","18.35","-99.53333333333333"
"90.500000","25.000000","18.1","-94.05"
"90.500000","25.000000","30.416666666666668","-107.91666666666667"
"90.500000","25.000000","21.516666666666666","-98.38333333333334"
"90.500000","20.000000","27.5","-109.9"
"90.500000","14.400000","18.916666666666668","-103.9"
"90.500000","9.650000","17.65","-101.55"
"90.500000","6.000000","20.033333333333335","-100.73333333333333"
"90.500000","5.000000","23.216666666666665","-106.41666666666667"
"90.500000","3.000000","18.533333333333335","-96.61666666666666"
"90.500000","3.000000","25.666666666666668","-100.41666666666667"
"90.500000","3.000000","17.516666666666666","-97.68333333333334"
"90.500000","1.000000","17.75","-91.76666666666667"
"90.500000","0.017000","26.083333333333332","-98.28333333333333"
"90.500000","0.010000","20.65","-87.93333333333334"
"90.700000","100.000000","32.63333333333333","-115.46666666666667"
"90.700000","49.970000","20.683333333333334","-103.36666666666666"
"90.700000","40.340000","29.116666666666667","-110.95"
"90.700000","25.000000","30.716666666666665","-112.15"
"90.700000","25.000000","18.45","-97.38333333333334"
"90.700000","19.000000","14.933333333333334","-92.26666666666667"
"90.700000","15.000000","30.616666666666667","-110.96666666666667"
"90.700000","11.500000","32.483333333333334","-117.0"
"90.700000","6.000000","19.283333333333335","-98.43333333333334"
"90.700000","3.000000","21.166666666666668","-86.83333333333333"
"90.700000","3.000000","21.016666666666666","-101.26666666666667"
"90.700000","0.030000","19.533333333333335","-101.63333333333334"
"90.700000","0.030000","19.5","-101.86666666666666"
"90.700000","0.030000","19.566666666666666","-102.28333333333333"
"90.900000","100.000000","18.133333333333333","-93.08333333333333"
"90.900000","60.000000","19.2","-96.13333333333334"
"90.900000","50.000000","28.633333333333333","-106.06666666666666"
"90.900000","50.000000","20.583333333333332","-100.4"
"90.900000","25.000000","20.966666666666665","-89.61666666666666"
"90.900000","25.000000","22.15","-100.98333333333333"
"90.900000","10.000000","19.766666666666666","-104.36666666666666"
"90.900000","4.000000","25.8","-108.96666666666667"
"90.900000","3.000000","19.833333333333332","-90.51666666666667"
"90.900000","3.000000","19.366666666666667","-99.26666666666667"
"90.900000","3.000000","17.666666666666668","-97.98333333333333"
"90.900000","3.000000","22.216666666666665","-97.85"
"90.900000","3.000000","24.466666666666665","-99.48333333333333"
"90.900000","2.000000","19.816666666666666","-97.35"
"90.900000","1.970000","26.083333333333332","-98.28333333333333"
"90.900000","1.900000","18.883333333333333","-99.06666666666666"
"90.900000","0.017000","25.866666666666667","-97.5"
"91.100000","100.000000","32.5","-117.03333333333333"
"91.100000","49.770000","27.783333333333335","-101.55"
"91.100000","25.000000","22.733333333333334","-98.96666666666667"
"91.100000","25.000000","25.516666666666666","-103.45"
"91.100000","18.330000","21.116666666666667","-101.66666666666667"
"91.100000","10.000000","19.416666666666668","-102.06666666666666"
"91.100000","6.000000","18.6","-98.46666666666667"
"91.100000","6.000000","20.35","-102.76666666666667"
"91.300000","99.450000","19.533333333333335","-99.13333333333334"
"91.300000","50.000000","27.466666666666665","-99.5"
"91.300000","49.720000","25.866666666666667","-97.5"
"91.300000","25.000000","28.416666666666668","-106.86666666666666"
"91.300000","25.000000","25.433333333333334","-100.98333333333333"
"91.300000","15.000000","23.766666666666666","-98.21666666666667"
"91.300000","10.000000","23.216666666666665","-106.41666666666667"
"91.300000","10.000000","17.516666666666666","-93.06666666666666"
"91.300000","10.000000","18.916666666666668","-103.86666666666666"
"91.300000","3.000000","18.866666666666667","-97.0"
"91.300000","3.000000","20.9","-100.73333333333333"
"91.300000","2.870000","19.116666666666667","-98.76666666666667"
"91.500000","100.000000","19.7","-101.11666666666666"
"91.500000","99.070000","20.65","-103.4"
"91.500000","50.000000","22.783333333333335","-102.58333333333333"
"91.500000","14.568000","32.65","-115.45"
"91.500000","10.000000","21.166666666666668","-86.85"
"91.500000","10.000000","29.066666666666666","-110.96666666666667"
"91.500000","10.000000","14.9","-92.28333333333333"
"91.500000","10.000000","20.95","-97.4"
"91.500000","6.000000","29.3","-100.91666666666667"
"91.500000","2.900000","16.733333333333334","-92.63333333333334"
"91.500000","1.510000","30.733333333333334","-112.16666666666667"
"91.500000","0.100000","25.766666666666666","-102.98333333333333"
"91.500000","0.010000","20.883333333333333","-89.63333333333334"
"91.700000","100.000000","25.65","-100.33333333333333"
"91.700000","31.440000","19.25","-103.7"
"91.700000","25.000000","28.633333333333333","-106.08333333333333"
"91.700000","25.000000","16.45","-95.03333333333333"
"91.700000","25.000000","25.766666666666666","-108.96666666666667"
"91.700000","25.000000","19.25","-99.58333333333333"
"91.700000","25.000000","21.933333333333334","-99.98333333333333"
"91.700000","25.000000","17.983333333333334","-92.91666666666667"
"91.700000","24.800000","19.05","-98.21666666666667"
"91.700000","23.700000","32.5","-117.03333333333333"
"91.700000","10.000000","19.516666666666666","-96.88333333333334"
"91.700000","6.000000","20.6","-100.38333333333334"
"91.700000","6.000000","19.983333333333334","-102.26666666666667"
"91.700000","3.000000","20.266666666666666","-98.95"
"91.700000","3.000000","15.916666666666666","-96.41666666666667"
"91.700000","3.000000","26.816666666666666","-113.58333333333333"
"91.700000","0.300000","19.066666666666666","-98.76666666666667"
"91.900000","50.000000","20.65","-105.23333333333333"
"91.900000","50.000000","27.85","-101.11666666666666"
"91.900000","13.420000","22.15","-100.98333333333333"
"91.900000","12.140000","22.733333333333334","-98.96666666666667"
"91.900000","10.000000","24.833333333333332","-107.4"
"91.900000","3.000000","20.666666666666668","-101.35"
"91.900000","0.500000","18.616666666666667","-99.18333333333334"
"92.100000","146.350000","19.4","-99.16666666666667"
"92.100000","50.000000","17.65","-101.55"
"92.100000","49.950000","18.866666666666667","-97.0"
"92.100000","25.000000","16.85","-99.91666666666667"
"92.100000","25.000000","21.516666666666666","-104.88333333333334"
"92.100000","6.000000","31.866666666666667","-116.63333333333334"
"92.100000","6.000000","21.516666666666666","-104.88333333333334"
"92.100000","3.000000","19.05","-102.26666666666667"
"92.100000","3.000000","24.033333333333335","-104.65"
"92.100000","3.000000","25.783333333333335","-99.18333333333334"
"92.100000","3.000000","25.466666666666665","-108.06666666666666"
"92.100000","3.000000","17.033333333333335","-97.93333333333334"
"92.100000","2.850000","20.933333333333334","-89.56666666666666"
"92.300000","50.000000","29.066666666666666","-110.95"
"92.300000","49.860000","20.65","-103.4"
"92.300000","30.000000","25.866666666666667","-97.5"
"92.300000","29.010000","21.15","-101.7"
"92.300000","25.000000","16.75","-93.11666666666666"
"92.300000","21.900000","32.63333333333333","-115.46666666666667"
"92.300000","20.680000","20.533333333333335","-97.46666666666667"
"92.300000","20.000000","16.733333333333334","-92.63333333333334"
"92.300000","15.000000","25.516666666666666","-103.45"
"92.300000","10.000000","21.166666666666668","-86.83333333333333"
"92.300000","10.000000","18.133333333333333","-94.43333333333334"
"92.300000","0.164000","18.983333333333334","-99.1"
"92.300000","0.017000","22.733333333333334","-98.96666666666667"
"92.500000","100.000000","32.5","-117.03333333333333"
"92.500000","95.520000","25.633333333333333","-100.31666666666666"
"92.500000","75.000000","18.966666666666665","-98.35"
"92.500000","48.330000","19.233333333333334","-99.63333333333334"
"92.500000","25.000000","22.35","-105.51666666666667"
"92.500000","25.000000","28.633333333333333","-106.08333333333333"
"92.500000","25.000000","16.25","-92.13333333333334"
"92.500000","25.000000","19.166666666666668","-96.13333333333334"
"92.500000","20.000000","22.216666666666665","-97.85"
"92.500000","15.000000","26.883333333333333","-111.98333333333333"
"92.500000","14.490000","17.983333333333334","-92.91666666666667"
"92.500000","10.000000","19.233333333333334","-103.73333333333333"
"92.500000","10.000000","25.766666666666666","-108.96666666666667"
"92.500000","6.000000","19.733333333333334","-100.26666666666667"
"92.500000","6.000000","20.116666666666667","-98.73333333333333"
"92.500000","3.000000","21.3","-100.51666666666667"
"92.500000","1.710000","27.133333333333333","-114.3"
"92.700000","65.000000","21.883333333333333","-102.3"
"92.700000","49.980000","18.45","-95.21666666666667"
"92.700000","25.000000","24.133333333333333","-110.28333333333333"
"92.700000","10.000000","20.633333333333333","-105.23333333333333"
"92.700000","6.000000","20.6","-100.38333333333334"
"92.700000","1.000000","31.316666666666666","-109.56666666666666"
"92.700000","0.500000","20.35","-102.0"
"92.900000","100.000000","20.966666666666665","-89.61666666666666"
"92.900000","79.070000","19.4","-99.16666666666667"
"92.900000","50.000000","27.5","-109.91666666666667"
"92.900000","50.000000","19.05","-104.31666666666666"
"92.900000","25.000000","27.133333333333333","-104.91666666666667"
"92.900000","25.000000","19.533333333333335","-96.91666666666667"
"92.900000","15.000000","24.8","-107.38333333333334"
"92.900000","15.000000","31.75","-116.73333333333333"
"92.900000","14.100000","18.55","-99.6"
"92.900000","6.000000","20.516666666666666","-100.81666666666666"
"92.900000","3.000000","27.7","-114.9"
"92.900000","3.000000","16.833333333333332","-97.9"
"92.900000","3.000000","29.3","-100.93333333333334"
"92.900000","3.000000","24.05","-104.63333333333334"
"93.100000","79.800000","20.666666666666668","-103.38333333333334"
"93.100000","50.000000","23.216666666666665","-106.41666666666667"
"93.100000","50.000000","26.05","-98.4"
"93.100000","40.000000","21.066666666666666","-97.63333333333334"
"93.100000","38.560000","25.516666666666666","-103.45"
"93.100000","25.000000","29.066666666666666","-110.96666666666667"
"93.100000","25.000000","19.7","-101.11666666666666"
"93.100000","25.000000","23.066666666666666","-109.66666666666667"
"93.100000","25.000000","22.15","-100.96666666666667"
"93.100000","25.000000","14.9","-92.28333333333333"
"93.100000","15.000000","18.466666666666665","-97.38333333333334"
"93.100000","15.000000","16.75","-93.11666666666666"
"93.100000","10.000000","21.166666666666668","-86.85"
"93.100000","10.000000","18.133333333333333","-94.43333333333334"
"93.100000","3.000000","21.116666666666667","-101.66666666666667"
"93.100000","3.000000","27.95","-101.21666666666667"
"93.300000","50.050000","25.65","-100.33333333333333"
"93.300000","49.330000","19.3","-99.65"
"93.300000","30.937000","19.15","-96.11666666666666"
"93.300000","25.000000","28.633333333333333","-106.08333333333333"
"93.300000","25.000000","22.1","-103.26666666666667"
"93.300000","15.150000","30.983333333333334","-110.3"
"93.300000","10.000000","18.9","-99.23333333333333"
"93.300000","4.000000","25.8","-108.96666666666667"
"93.300000","3.000000","16.516666666666666","-96.98333333333333"
"93.300000","3.000000","22.783333333333335","-102.58333333333333"
"93.500000","30.000000","20.7","-101.38333333333334"
"93.500000","25.000000","19.683333333333334","-103.48333333333333"
"93.500000","25.000000","20.616666666666667","-105.25"
"93.500000","20.390000","22.233333333333334","-97.86666666666666"
"93.500000","15.000000","25.4","-101.0"
"93.500000","6.000000","18.983333333333334","-97.45"
"93.700000","100.000000","20.966666666666665","-89.61666666666666"
"93.700000","60.480000","19.533333333333335","-99.13333333333334"
"93.700000","56.700000","21.866666666666667","-102.3"
"93.700000","50.000000","28.183333333333334","-105.46666666666667"
"93.700000","30.500000","16.916666666666668","-99.9"
"93.700000","25.000000","24.816666666666666","-100.06666666666666"
"93.700000","25.000000","25.566666666666666","-108.45"
"93.700000","25.000000","17.05","-96.71666666666667"
"93.700000","25.000000","19.416666666666668","-102.06666666666666"
"93.700000","25.000000","19.583333333333332","-96.9"
"93.700000","15.000000","19.05","-104.3"
"93.700000","10.000000","21.5","-104.9"
"93.700000","6.000000","17.983333333333334","-92.91666666666667"
"93.700000","3.000000","17.45","-98.0"
"93.700000","2.830000","27.083333333333332","-109.45"
"93.900000","88.430000","20.6","-103.36666666666666"
"93.900000","59.000000","16.75","-93.11666666666666"
"93.900000","28.960000","19.7","-101.11666666666666"
"93.900000","25.000000","17.95","-94.91666666666667"
"93.900000","25.000000","22.816666666666666","-99.01666666666667"
"93.900000","19.700000","17.966666666666665","-102.2"
"93.900000","15.000000","18.35","-99.53333333333333"
"93.900000","14.490000","20.95","-97.4"
"93.900000","10.000000","23.2","-106.43333333333334"
"93.900000","9.570000","29.066666666666666","-110.95"
"93.900000","6.000000","28.35","-100.85"
"93.900000","6.000000","20.6","-100.38333333333334"
"93.900000","3.000000","26.35","-99.1"
"93.900000","3.000000","26.933333333333334","-101.45"
"93.900000","3.000000","21.116666666666667","-101.66666666666667"
"93.900000","3.000000","31.016666666666666","-114.85"
"93.900000","3.000000","18.45","-97.38333333333334"
"94.100000","30.000000","15.866666666666667","-97.05"
"94.100000","25.000000","28.633333333333333","-106.06666666666666"
"94.100000","25.000000","25.766666666666666","-108.96666666666667"
"94.100000","25.000000","25.65","-100.31666666666666"
"94.100000","25.000000","22.15","-100.96666666666667"
"94.100000","20.000000","19.066666666666666","-98.21666666666667"
"94.100000","10.000000","19.2","-96.13333333333334"
"94.100000","10.000000","17.983333333333334","-92.91666666666667"
"94.100000","3.000000","24.05","-104.63333333333334"
"94.100000","3.000000","27.966666666666665","-114.03333333333333"
"94.100000","3.000000","27.466666666666665","-99.5"
"94.100000","0.020000","19.433333333333334","-99.13333333333334"
"94.100000","0.020000","19.416666666666668","-99.11666666666666"
"94.100000","0.020000","19.433333333333334","-99.1"
"94.100000","0.020000","19.416666666666668","-99.41666666666667"
"94.100000","0.020000","19.366666666666667","-99.11666666666666"
"94.300000","25.000000","16.233333333333334","-93.9"
"94.300000","25.000000","22.85","-105.8"
"94.300000","25.000000","20.683333333333334","-101.35"
"94.300000","15.000000","19.583333333333332","-98.55"
"94.300000","10.000000","19.05","-102.26666666666667"
"94.300000","10.000000","20.616666666666667","-105.21666666666667"
"94.300000","1.830000","19.666666666666668","-103.46666666666667"
"94.300000","0.100000","27.683333333333334","-101.3"
"94.500000","100.000000","19.533333333333335","-99.13333333333334"
"94.500000","50.000000","28.183333333333334","-105.46666666666667"
"94.500000","50.000000","22.216666666666665","-97.86666666666666"
"94.500000","31.000000","16.916666666666668","-99.9"
"94.500000","25.000000","21.916666666666668","-102.31666666666666"
"94.500000","25.000000","21.933333333333334","-99.98333333333333"
"94.500000","20.000000","32.46666666666667","-116.9"
"94.500000","15.000000","18.883333333333333","-96.93333333333334"
"94.500000","10.000000","20.966666666666665","-89.61666666666666"
"94.500000","3.000000","30.733333333333334","-112.16666666666667"
"94.500000","3.000000","28.7","-100.51666666666667"
"94.500000","3.000000","17.1","-96.06666666666666"
"94.500000","3.000000","21.15","-88.15"
"94.500000","2.350000","24.816666666666666","-107.4"
"94.500000","1.000000","19.533333333333335","-99.13333333333334"
"94.700000","70.000000","20.6","-100.36666666666666"
"94.700000","50.000000","22.75","-102.51666666666667"
"94.700000","29.950000","20.683333333333334","-103.38333333333334"
"94.700000","29.650000","25.55","-103.43333333333334"
"94.700000","25.000000","26.933333333333334","-101.45"
"94.700000","25.000000","25.55","-103.5"
"94.700000","25.000000","23.216666666666665","-106.41666666666667"
"94.700000","25.000000","21.266666666666666","-98.3"
"94.700000","25.000000","14.933333333333334","-92.26666666666667"
"94.700000","15.400000","29.066666666666666","-110.95"
"94.700000","3.000000","31.883333333333333","-116.63333333333334"
"94.700000","3.000000","17.95","-102.13333333333334"
"94.700000","2.778000","17.55","-99.5"
"94.700000","1.648000","27.083333333333332","-109.45"
"94.700000","0.590000","30.333333333333332","-110.16666666666667"
"94.700000","0.590000","29.683333333333334","-110.96666666666667"
"94.700000","0.590000","29.75","-109.3"
"94.700000","0.590000","30.783333333333335","-110.86666666666666"
"94.700000","0.590000","29.8","-109.66666666666667"
"94.700000","0.590000","29.683333333333334","-108.96666666666667"
"94.700000","0.590000","29.05","-109.23333333333333"
